@relation 'relation-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@attribute '0.67 class=crew-0.455sex=female-0.437class=3rd-0.297age=child-0.188class=1st...' numeric
@attribute -0.617class=3rd+0.612class=1st+0.304sex=female+0.295class=2nd-0.248age=child... numeric
@attribute -0.811class=2nd+0.509class=1st+0.207class=3rd-0.202age=child+0.016sex=female... numeric
@attribute 0.895age=child-0.27class=3rd+0.243class=crew+0.187class=1st-0.177class=2nd... numeric
@attribute 0.837sex=female+0.379class=crew-0.34class=1st-0.181class=2nd-0.094age=child... numeric
@attribute survived {yes,no}

@data
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,yes
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
1.566548,-0.117625,-0.015097,0.255874,0.264702,no
